ClimbRate,Sgz,P,Q,CurRoll,AbsRoll,DiffClb,DiffRollRate,DiffDiffClb,SaTime1,SaTime2,SaTime3,SaTime4,DiffSaTime1,DiffSaTime2,DiffSaTime3,DiffSaTime4,Sa,Goal
-615,-29,-0.15,-0.01,2.0,-4,6,-0.01,-0.3,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,"[0.02, 0.024]"
-285,3,0.13,0.21,0.2,-10,-20,-0.01,-0.2,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,"[0.02, 0.024]"
-245,-19,0.02,0.04,-1.1,-8,-2,-0.002,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,"[0.017, 0.019]"
32,-8,0.08,-0.2,0.1,-7,20,0.002,0.3,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,"[0.019, 0.02]"
122,28,0.23,0.07,-2.0,-14,1,0.012,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,"[0.02, 0.024]"
-123,-37,-0.24,-0.09,-1.0,-13,13,0.015,1.5,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,"[0.019, 0.02]"
-28,-43,-0.21,0.11,0.9,-12,-7,-0.007,-0.1,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,"[0.017, 0.019]"
-248,11,-0.18,0.02,-0.6,-8,-1,0.001,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,"[0.017, 0.019]"
68,-40,-0.37,-0.08,0.1,-6,9,-0.003,-0.1,-0.0004,-0.0005,-0.0005,-0.0005,0.0001,0.0,0.0,0.0,-0.0005,"[0.017, 0.019]"
-156,-21,-0.25,0.09,0.5,-18,11,-0.002,-1.2,-0.0014,-0.0014,-0.0014,-0.0014,0.0,0.0,0.0,0.0,-0.0014,"[0.024, 0.078]"
200,17,0.48,0.1,0.3,-13,-2,-0.005,0.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,"[0.02, 0.024]"
46,-70,0.3,0.19,-0.6,-11,-17,0.013000000000000001,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,"[0.02, 0.024]"
-120,3,0.15,0.19,0.3,-8,-10,-0.011000000000000001,-0.4,-0.0018,-0.0018,-0.0018,-0.0018,0.0,0.0,0.0,0.0,-0.0018,"[0.024, 0.078]"
-64,9,-0.04,0.11,0.4,-6,-12,-0.01,0.0,-0.0004,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,"[0.02, 0.024]"
-123,41,0.17,0.13,0.3,-6,-14,0.002,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,"[0.017, 0.019]"
102,-29,-0.32,0.06,1.5,-18,8,-0.019,0.1,-0.0022,-0.0022,-0.0022,-0.0022,0.0,0.0,0.0,0.0,-0.0022,"[0.024, 0.078]"
-403,2,-0.03,0.06,0.9,-11,4,0.003,-1.5,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,"[0.02, 0.024]"
-426,43,0.0,0.08,0.1,-11,0,-0.012,0.8,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,"[0.017, 0.019]"
559,6,-0.15,0.14,-0.6,-17,1,0.009,-0.4,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,"[0.024, 0.078]"
-178,29,0.1,0.16,1.7,-8,-15,-0.013000000000000001,0.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,"[0.02, 0.024]"
-405,-41,-0.24,0.08,-0.3,-8,-8,-0.002,0.1,-0.0005,-0.0005,-0.0005,-0.0006,0.0,0.0,0.0001,0.0,-0.0006,"[0.02, 0.024]"
-267,8,0.18,0.24,1.0,-15,-10,-0.016,-0.5,-0.0018,-0.0018,-0.0018,-0.0018,0.0,0.0,0.0,0.0,-0.0018,"[0.024, 0.078]"
337,-45,0.54,0.08,-0.4,-18,8,0.015,-0.2,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,"[0.024, 0.078]"
25,-20,0.08,0.18,0.2,-10,-25,-0.003,2.4,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,"[0.019, 0.02]"
162,-32,-0.02,-0.04,1.7,-12,0,-0.026000000000000002,1.7,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,"[0.02, 0.024]"
-114,-44,-0.61,0.14,1.2,-17,3,-0.035,-0.7,-0.0025,-0.0025,-0.0025,-0.0025,0.0,0.0,0.0,0.0,-0.0025,"[0.024, 0.078]"
-158,16,0.49,0.07,0.7,-6,2,-0.018000000000000002,-1.7,-0.001,-0.0009,-0.0009,-0.0009,-0.0002,0.0,0.0,0.0,-0.0009,"[0.024, 0.078]"
262,-31,-0.14,0.01,-0.5,-7,0,0.011000000000000001,0.3,-0.0003,-0.0003,-0.0003,-0.0003,-0.0001,0.0,0.0,0.0,-0.0003,"[0.017, 0.019]"
296,-3,0.22,-0.09,-1.8,-8,11,0.013999999999999999,-0.1,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,0.0,0.0,-0.0002,"[0.017, 0.019]"
118,-4,-0.82,0.2,-1.1,-19,-1,-0.01,0.0,-0.002,-0.0021,-0.0021,-0.0021,0.0001,0.0,0.0,0.0,-0.0021,"[0.024, 0.078]"
-134,18,-0.46,0.15,0.2,-16,-5,-0.004,0.1,-0.0012,-0.0013,-0.0013,-0.0013,0.0001,0.0,0.0,0.0,-0.0013,"[0.024, 0.078]"
-74,-10,-0.13,0.09,0.2,-14,-1,-0.012,-0.2,-0.0011,-0.0011,-0.0011,-0.0013,0.0001,0.0,0.0002,0.0,-0.0013,"[0.024, 0.078]"
-329,9,0.19,0.21,-0.6,-9,-20,0.002,-0.3,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,"[0.017, 0.019]"
186,-36,0.07,-0.04,-1.3,-8,7,0.001,-0.3,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,"[0.02, 0.024]"
461,-36,-0.03,-0.18,0.6,-9,23,0.003,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,"[0.017, 0.019]"
152,-44,0.39,-0.02,0.7,-15,12,0.007,-0.8,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,"[0.017, 0.019]"
-165,2,-0.1,0.18,0.9,-12,-14,-0.017,-0.2,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,"[0.019, 0.02]"
148,-48,-0.35,0.03,0.1,-18,12,0.012,-0.2,-0.0008,-0.0009,-0.0009,-0.0009,0.0001,0.0,0.0,0.0,-0.0009,"[0.019, 0.02]"
234,2,0.29,-0.04,-0.3,-8,3,0.006,0.4,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,"[0.02, 0.024]"
464,-16,-0.24,0.04,1.4,-16,7,-0.02,0.0,-0.002,-0.002,-0.002,-0.002,0.0,0.0,-0.0001,0.0,-0.002,"[0.024, 0.078]"
218,-30,-0.26,0.07,-0.8,-9,-2,0.0,-1.5,-0.0005,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,"[0.02, 0.024]"
415,-26,0.27,-0.06,-1.2,-13,12,0.016,0.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,"[0.02, 0.024]"
-111,-16,0.25,0.05,0.8,-14,4,0.007,0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,"[0.019, 0.02]"
-112,21,-0.35,0.15,0.6,-9,-14,-0.02,0.0,-0.0009,-0.0009,-0.0009,-0.0009,0.0001,0.0,0.0,0.0,-0.0009,"[0.02, 0.024]"
49,7,-0.01,0.26,0.3,-13,-21,-0.027999999999999997,-0.5,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,"[0.02, 0.024]"
58,-7,0.14,0.19,-1.0,-13,-15,0.013999999999999999,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,"[0.017, 0.019]"
353,-49,-0.19,-0.12,1.1,-10,14,-0.005,-0.3,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,"[0.024, 0.078]"
254,-19,-0.24,0.0,2.4,-5,1,-0.011000000000000001,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,"[0.024, 0.078]"
-104,18,-0.58,0.17,0.4,-16,-7,-0.018000000000000002,0.0,-0.0016,-0.0016,-0.0016,-0.0016,0.0,0.0,0.0,0.0,-0.0016,"[0.024, 0.078]"
15,-6,0.02,0.06,-1.3,-17,6,0.017,0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0001,0.0,0.0,0.0,-0.0007,"[0.019, 0.02]"
-613,-1,0.1,0.08,1.2,-5,-9,-0.003,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,"[0.017, 0.019]"
-71,-10,0.33,-0.02,0.7,-5,2,0.005,-0.1,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,0.0,-0.0002,"[0.012, 0.017]"
-296,-31,0.7,0.43,0.1,-21,-8,-0.013999999999999999,-1.2,-0.0029,-0.0029,-0.0029,-0.0025,0.0,0.0,-0.0005,0.0,-0.0025,"[0.024, 0.078]"
21,12,0.17,0.05,-0.1,-15,4,-0.011000000000000001,0.1,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,"[0.02, 0.024]"
71,-43,0.04,0.09,-1.0,-14,-1,0.005,-0.2,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,"[0.024, 0.078]"
-88,-11,0.49,0.06,-1.2,-8,3,0.016,-1.1,-0.0004,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,0.0,-0.0002,"[0.024, 0.078]"
122,-18,0.34,0.03,-1.6,-12,3,0.012,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,"[0.02, 0.024]"
-109,-31,-0.51,0.02,0.3,-11,6,-0.012,-0.4,-0.0007,-0.0009,-0.0009,-0.0009,0.0002,0.0,-0.0001,0.0,-0.0009,"[0.019, 0.02]"
-63,-44,-0.13,-0.05,-0.9,-7,6,0.001,0.0,-0.0003,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,"[0.017, 0.019]"
-206,-25,0.0,0.1,-0.8,-11,-6,0.008,-0.3,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,"[0.02, 0.024]"
336,61,0.49,0.11,0.3,-11,-6,-0.002,-0.5,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,"[0.02, 0.024]"
108,-35,0.14,-0.06,0.2,-7,8,-0.005,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,"[0.017, 0.019]"
61,1,0.17,-0.06,-0.8,-8,8,0.009,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,"[0.02, 0.024]"
27,-28,0.54,0.15,0.9,-10,-12,-0.008,0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,-0.0001,0.0,-0.0007,"[0.02, 0.024]"
220,-2,0.3,0.07,0.7,-10,-4,0.002,-0.1,-0.0007,-0.0006,-0.0006,-0.0006,-0.0002,0.0,0.0,0.0,-0.0006,"[0.02, 0.024]"
-127,-10,-0.06,0.07,0.6,-5,-7,-0.007,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,"[0.02, 0.024]"
-95,1,-0.11,0.01,-0.7,-14,3,-0.002,1.4,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,"[0.012, 0.017]"
170,-18,-0.35,-0.13,0.3,-7,15,0.005,-0.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,"[0.017, 0.019]"
460,-8,-0.23,-0.02,0.3,-11,6,0.007,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,"[0.019, 0.02]"
-257,-29,0.28,0.03,0.6,-18,12,-0.004,0.4,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,"[0.02, 0.024]"
-191,-11,-0.51,0.01,0.1,-10,3,-0.019,-0.2,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,"[0.012, 0.017]"
-309,-45,-0.39,-0.07,-0.4,-10,16,-0.013000000000000001,-1.3,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,"[0.012, 0.017]"
472,-8,-0.21,-0.04,-0.5,-7,6,-0.003,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,"[0.019, 0.02]"
-427,-6,-0.18,0.11,1.0,-11,-8,-0.011000000000000001,0.1,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,"[0.017, 0.019]"
-49,-40,-0.17,0.08,1.1,-5,-10,-0.012,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,"[0.017, 0.019]"
-184,-63,-0.58,0.05,-0.3,-20,21,-0.011000000000000001,-1.1,-0.0014,-0.0014,-0.0014,-0.0014,0.0,0.0,0.0,0.0,-0.0014,"[0.017, 0.019]"
410,-2,-0.17,0.03,-1.2,-7,-1,0.004,-0.4,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,"[0.017, 0.019]"
-223,-39,-0.36,0.01,-0.1,-12,2,0.003,0.5,-0.0005,-0.0006,-0.0006,-0.0007,0.0,0.0,0.0002,0.0,-0.0007,"[0.017, 0.019]"
-233,2,-0.26,-0.03,-0.7,-11,2,0.0,1.7,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,"[0.017, 0.019]"
-181,15,0.26,0.26,1.1,-15,-9,-0.023,-0.9,-0.002,-0.0019,-0.0019,-0.0018,-0.0002,0.0,-0.0002,0.0,-0.0018,"[0.024, 0.078]"
-238,-8,0.01,0.15,-0.2,-10,-10,-0.002,-0.2,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,"[0.024, 0.078]"
-177,-29,-0.25,0.02,0.8,-6,-2,-0.006,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,"[0.02, 0.024]"
-161,-39,0.24,0.06,-0.7,-14,1,0.005,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,"[0.017, 0.019]"
226,-7,0.23,-0.02,-0.7,-7,3,0.01,-0.1,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,0.0,0.0,-0.0002,"[0.02, 0.024]"
432,-9,0.11,-0.03,-0.6,-6,1,0.009,0.5,-0.0003,-0.0003,-0.0003,-0.0003,-0.0001,0.0,0.0,0.0,-0.0003,"[0.017, 0.019]"
-61,-64,-0.21,-0.19,2.2,-14,13,-0.019,4.6,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,"[0.017, 0.019]"
-11,-24,0.19,-0.04,0.8,-13,9,-0.015,0.6,-0.0012,-0.0011,-0.0011,-0.001,-0.0002,0.0,-0.0002,0.0,-0.001,"[0.019, 0.02]"
-166,-11,0.12,0.05,0.6,-5,-6,-0.004,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,"[0.017, 0.019]"
-250,-88,-0.32,-0.19,0.4,-11,29,-0.01,-0.8,-0.0007,-0.0009,-0.0009,-0.0009,0.0001,0.0,0.0,0.0,-0.0009,"[0.012, 0.017]"
153,-22,0.12,-0.06,-0.8,-14,14,0.018000000000000002,-0.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,"[0.02, 0.024]"
-388,-36,-0.18,0.17,1.3,-19,1,-0.022000000000000002,-0.4,-0.0014,-0.0015,-0.0015,-0.0015,0.0001,0.0,0.0,0.0,-0.0015,"[0.02, 0.024]"
-102,-26,-0.09,0.11,0.9,-18,3,-0.018000000000000002,-0.1,-0.0014,-0.0014,-0.0014,-0.0014,0.0,0.0,0.0,0.0,-0.0014,"[0.02, 0.024]"
-295,-17,-0.08,-0.11,-0.7,-8,18,0.002,-0.7,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,"[0.012, 0.017]"
519,-14,0.29,0.1,0.6,-11,-8,0.003,0.7,-0.0007,-0.0006,-0.0006,-0.0006,-0.0002,0.0,0.0,0.0,-0.0006,"[0.02, 0.024]"
2,-25,-0.02,-0.09,-0.1,-8,9,-0.011000000000000001,-0.2,-0.0012,-0.0013,-0.0013,-0.0013,0.0001,0.0,0.0,0.0,-0.0013,"[0.024, 0.078]"
-290,-30,0.45,0.09,0.6,-11,-10,-0.021,0.2,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,"[0.017, 0.019]"
105,-13,-0.54,0.04,-1.9,-13,3,0.019,-0.1,-0.0004,-0.0005,-0.0005,-0.0005,0.0001,0.0,0.0,0.0,-0.0005,"[0.017, 0.019]"
63,-29,-0.48,0.03,0.9,-6,7,-0.006,-1.2,-0.0004,-0.0004,-0.0004,-0.0005,0.0,0.0,0.0001,0.0,-0.0005,"[0.017, 0.019]"
61,3,0.08,0.28,-0.4,-16,-14,0.009,-0.1,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,"[0.024, 0.078]"
30,-42,0.85,0.17,1.0,-12,-16,-0.005,0.8,-0.0007,-0.0007,-0.0007,-0.0007,-0.0002,0.0,0.0,0.0,-0.0007,"[0.02, 0.024]"
-417,3,0.14,0.33,-1.0,-21,-7,0.001,-0.4,-0.0017,-0.0017,-0.0017,-0.0017,0.0,0.0,0.0,0.0,-0.0017,"[0.024, 0.078]"
-25,-10,-0.03,0.28,1.3,-15,-21,-0.019,-0.3,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,"[0.02, 0.024]"
-137,12,0.27,0.22,0.5,-12,-18,-0.006,-0.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,"[0.017, 0.019]"
-92,-1,0.52,0.01,0.0,-12,11,0.015,-0.9,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,"[0.019, 0.02]"
413,-7,-0.16,-0.07,-0.7,-12,12,0.011000000000000001,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,-0.0001,0.0,0.0,0.0,-0.0007,"[0.024, 0.078]"
-149,-44,0.04,0.02,1.7,-16,7,0.007,0.6,-0.0014,-0.0014,-0.0014,-0.0014,0.0,0.0,0.0,0.0,-0.0014,"[0.024, 0.078]"
205,30,0.05,0.12,-0.2,-10,-10,-0.009,0.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,"[0.024, 0.078]"
249,13,-0.29,-0.04,0.1,-6,10,0.003,-0.5,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,"[0.017, 0.019]"
236,-24,0.24,-0.09,0.0,-6,10,-0.002,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,"[0.017, 0.019]"
-7,12,-0.14,0.12,0.8,-7,-12,-0.013000000000000001,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,"[0.019, 0.02]"
-534,-32,-0.08,0.15,-0.3,-12,-9,-0.006,-0.1,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,"[0.02, 0.024]"
-167,-17,0.12,-0.12,-0.6,-6,6,0.009,1.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,"[0.024, 0.078]"
-387,40,-0.15,0.12,-0.6,-9,-9,0.005,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,"[0.024, 0.078]"
45,-32,-0.55,0.26,-1.4,-20,-2,0.02,-1.8,-0.0008,-0.0009,-0.0009,-0.0009,0.0001,0.0,0.0001,0.0,-0.0009,"[0.02, 0.024]"
174,13,-0.27,-0.03,0.0,-6,3,0.001,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,"[0.019, 0.02]"
-25,-55,-0.22,0.04,-1.6,-18,13,0.022000000000000002,-0.6,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,"[0.02, 0.024]"
-275,-38,0.34,-0.09,-0.4,-7,2,0.001,1.9,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,"[0.017, 0.019]"
223,-24,0.15,-0.17,0.3,-7,19,0.008,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,"[0.017, 0.019]"
81,-56,-0.31,-0.18,-0.8,-7,20,0.007,-0.2,-0.0003,-0.0003,-0.0003,-0.0003,0.0001,0.0,0.0,0.0,-0.0003,"[0.012, 0.017]"
-124,-15,-0.49,-0.03,0.8,-6,4,-0.013000000000000001,0.1,-0.0006,-0.0007,-0.0007,-0.0007,0.0001,0.0,0.0,0.0,-0.0007,"[0.017, 0.019]"
-191,-30,0.16,-0.03,2.8,-11,9,-0.01,0.6,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,"[0.024, 0.078]"
123,-22,0.2,-0.02,0.6,-11,7,0.004,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,"[0.02, 0.024]"
-111,-37,-0.04,0.12,-1.2,-14,-5,0.016,0.3,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,"[0.017, 0.019]"
-431,-5,-0.39,0.21,-0.9,-17,-2,-0.005,-0.3,-0.0017,-0.002,-0.002,-0.002,0.0002,0.0,0.0,0.0,-0.002,"[0.024, 0.078]"
-408,-15,-0.05,0.14,1.8,-6,-16,-0.017,0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,"[0.017, 0.019]"
-329,19,0.25,0.01,0.8,-11,3,-0.011000000000000001,1.0,-0.0008,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,"[0.019, 0.02]"
-250,16,0.41,0.09,-0.2,-10,-5,0.011000000000000001,-0.5,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,"[0.019, 0.02]"
-374,20,0.4,0.3,0.1,-16,-19,-0.005,-0.1,-0.0013,-0.0013,-0.0013,-0.0012,0.0,0.0,-0.0002,0.0,-0.0012,"[0.024, 0.078]"
249,-7,-0.11,0.07,-1.8,-17,5,0.013000000000000001,0.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,"[0.02, 0.024]"
499,-10,0.07,0.1,0.1,-13,-2,0.008,-2.0,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,"[0.02, 0.024]"
-337,3,-0.18,0.16,1.9,-11,-11,-0.019,-0.6,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,"[0.017, 0.019]"
-196,-5,-0.09,0.14,-0.5,-6,-14,-0.003,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,"[0.012, 0.017]"
364,26,-0.09,0.03,-0.8,-7,-3,0.003,0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,"[0.02, 0.024]"
-14,-16,-0.85,-0.15,-0.9,-11,3,0.004,4.0,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,"[0.017, 0.019]"
96,-2,-0.02,-0.13,0.4,-10,18,-0.006,-0.8,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,"[0.017, 0.019]"
-333,-30,-0.26,0.03,0.2,-6,-3,-0.003,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,"[0.012, 0.017]"
17,-13,-0.02,0.07,-0.4,-13,1,0.008,-0.1,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,"[0.024, 0.078]"
166,-21,-0.2,-0.08,0.9,-7,9,-0.01,-0.1,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,"[0.024, 0.078]"
256,-25,-0.14,-0.05,-0.8,-7,6,0.001,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,"[0.02, 0.024]"
167,-10,-0.07,0.07,-1.6,-15,2,-0.003,-0.1,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,"[0.02, 0.024]"
-319,-37,0.4,-0.14,-0.2,-6,13,0.005,1.6,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,"[0.017, 0.019]"
149,-17,-0.02,-0.04,0.2,-6,4,-0.001,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,"[0.017, 0.019]"
-161,-13,-0.04,0.05,-2.7,-12,1,0.021,0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,"[0.024, 0.078]"
-164,1,-0.26,0.03,0.3,-7,-2,-0.016,-0.4,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,"[0.012, 0.017]"
-114,-16,0.22,-0.02,0.1,-9,6,-0.009,-0.6,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,"[0.02, 0.024]"
-414,-8,-0.05,0.08,-0.5,-8,-6,0.005,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,"[0.02, 0.024]"
-253,29,0.1,0.3,-1.0,-17,-19,-0.007,-0.7,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,"[0.02, 0.024]"
-517,-2,0.14,0.17,2.6,-17,-4,-0.002,-0.2,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,"[0.024, 0.078]"
-281,-46,-0.41,-0.08,-0.5,-10,14,-0.012,-0.9,-0.0008,-0.0009,-0.0009,-0.0009,0.0001,0.0,0.0,0.0,-0.0009,"[0.017, 0.019]"
