mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
12,5,0,2,1,1,0.18,0.2424,0.86,0.0,0,20,"[1.0, 27.0]"
12,6,0,2,1,1,0.2,0.2576,0.8,0.0,0,92,"[27.0, 98.0]"
12,7,0,2,1,1,0.16,0.1667,0.8,0.1642,2,221,"[189.0, 321.0]"
12,8,0,2,1,1,0.2,0.2273,0.69,0.1045,9,391,"[321.0, 977.0]"
12,9,0,2,1,1,0.26,0.2576,0.6,0.1642,10,223,"[189.0, 321.0]"
12,10,0,2,1,1,0.3,0.303,0.52,0.1642,3,99,"[98.0, 189.0]"
12,11,0,2,1,1,0.34,0.3182,0.46,0.2537,9,115,"[98.0, 189.0]"
12,12,0,2,1,1,0.36,0.3333,0.43,0.3582,20,147,"[98.0, 189.0]"
12,13,0,2,1,1,0.4,0.4091,0.37,0.3284,7,120,"[98.0, 189.0]"
12,14,0,2,1,1,0.4,0.4091,0.37,0.2537,18,116,"[98.0, 189.0]"
12,15,0,2,1,1,0.4,0.4091,0.35,0.2537,7,144,"[98.0, 189.0]"
12,16,0,2,1,1,0.38,0.3939,0.37,0.2537,13,194,"[189.0, 321.0]"
12,17,0,2,1,1,0.36,0.3485,0.4,0.19399999999999998,17,381,"[321.0, 977.0]"
12,18,0,2,1,1,0.34,0.3182,0.42,0.2239,12,370,"[321.0, 977.0]"
12,19,0,2,1,1,0.32,0.3182,0.49,0.1642,5,262,"[189.0, 321.0]"
12,20,0,2,1,1,0.32,0.3182,0.49,0.1642,7,154,"[98.0, 189.0]"
12,21,0,2,1,1,0.3,0.303,0.52,0.1642,5,134,"[98.0, 189.0]"
12,22,0,2,1,1,0.3,0.303,0.52,0.1642,5,102,"[98.0, 189.0]"
12,23,0,2,1,1,0.26,0.303,0.7,0.0,4,55,"[27.0, 98.0]"
12,0,0,3,1,1,0.26,0.303,0.75,0.0,0,22,"[1.0, 27.0]"
12,1,0,3,1,1,0.26,0.303,0.75,0.0,0,8,"[1.0, 27.0]"
12,2,0,3,1,1,0.26,0.303,0.75,0.0,0,2,"[1.0, 27.0]"
12,3,0,3,1,1,0.28,0.3182,0.65,0.0,0,3,"[1.0, 27.0]"
12,4,0,3,1,1,0.26,0.303,0.75,0.0,0,4,"[1.0, 27.0]"
12,5,0,3,1,2,0.26,0.303,0.81,0.0,0,26,"[1.0, 27.0]"
12,6,0,3,1,2,0.26,0.303,0.87,0.0,0,87,"[27.0, 98.0]"
12,7,0,3,1,1,0.28,0.3182,0.75,0.0,4,243,"[189.0, 321.0]"
12,8,0,3,1,2,0.26,0.303,0.87,0.0,9,458,"[321.0, 977.0]"
12,9,0,3,1,2,0.3,0.3333,0.61,0.0,9,230,"[189.0, 321.0]"
12,10,0,3,1,2,0.32,0.3485,0.57,0.0,9,133,"[98.0, 189.0]"
12,11,0,3,1,2,0.34,0.3636,0.55,0.0,12,103,"[98.0, 189.0]"
12,12,0,3,1,2,0.36,0.3636,0.57,0.0896,6,138,"[98.0, 189.0]"
12,13,0,3,1,2,0.36,0.3636,0.57,0.1045,14,119,"[98.0, 189.0]"
12,14,0,3,1,2,0.38,0.3939,0.54,0.0896,17,134,"[98.0, 189.0]"
12,15,0,3,1,2,0.38,0.3939,0.54,0.1045,24,143,"[98.0, 189.0]"
12,16,0,3,1,2,0.38,0.3939,0.54,0.1045,12,233,"[189.0, 321.0]"
12,17,0,3,1,2,0.36,0.3636,0.57,0.1045,19,377,"[321.0, 977.0]"
12,18,0,3,1,2,0.36,0.3485,0.62,0.1642,11,379,"[321.0, 977.0]"
12,19,0,3,1,2,0.36,0.3636,0.62,0.1045,9,259,"[189.0, 321.0]"
12,20,0,3,1,2,0.34,0.3485,0.66,0.1045,6,169,"[98.0, 189.0]"
12,21,0,3,1,2,0.34,0.3333,0.66,0.1642,9,145,"[98.0, 189.0]"
12,22,0,3,1,1,0.34,0.3333,0.66,0.1642,5,99,"[98.0, 189.0]"
12,23,0,3,1,1,0.32,0.3182,0.7,0.1642,3,48,"[27.0, 98.0]"
12,0,0,4,1,1,0.32,0.3182,0.7,0.1642,5,45,"[27.0, 98.0]"
12,1,0,4,1,2,0.32,0.3182,0.7,0.1642,5,15,"[1.0, 27.0]"
12,2,0,4,1,2,0.32,0.3333,0.7,0.1343,2,5,"[1.0, 27.0]"
12,3,0,4,1,2,0.32,0.3333,0.7,0.1343,1,2,"[1.0, 27.0]"
12,4,0,4,1,2,0.32,0.303,0.7,0.2239,0,6,"[1.0, 27.0]"
12,5,0,4,1,2,0.32,0.303,0.7,0.2836,0,24,"[1.0, 27.0]"
12,6,0,4,1,1,0.32,0.3182,0.66,0.19399999999999998,2,90,"[27.0, 98.0]"
12,7,0,4,1,1,0.32,0.3182,0.7,0.19399999999999998,6,252,"[189.0, 321.0]"
12,8,0,4,1,2,0.34,0.3182,0.66,0.2239,8,449,"[321.0, 977.0]"
12,9,0,4,1,2,0.36,0.3333,0.62,0.2836,6,274,"[189.0, 321.0]"
12,10,0,4,1,2,0.4,0.4091,0.58,0.2985,4,105,"[98.0, 189.0]"
12,11,0,4,1,2,0.4,0.4091,0.62,0.4179,9,126,"[98.0, 189.0]"
12,12,0,4,1,2,0.46,0.4545,0.59,0.4925,17,140,"[98.0, 189.0]"
12,13,0,4,1,2,0.5,0.4848,0.55,0.3582,14,150,"[98.0, 189.0]"
12,14,0,4,1,2,0.52,0.5,0.52,0.3284,8,124,"[98.0, 189.0]"
12,15,0,4,1,3,0.52,0.5,0.55,0.2239,6,76,"[27.0, 98.0]"
12,16,0,4,1,3,0.46,0.4545,0.72,0.1642,7,124,"[98.0, 189.0]"
12,17,0,4,1,2,0.52,0.5,0.59,0.2836,14,310,"[321.0, 977.0]"
12,18,0,4,1,2,0.52,0.5,0.59,0.2985,14,363,"[321.0, 977.0]"
12,19,0,4,1,2,0.52,0.5,0.59,0.2836,13,274,"[189.0, 321.0]"
12,20,0,4,1,1,0.52,0.5,0.59,0.3284,12,209,"[189.0, 321.0]"
12,21,0,4,1,1,0.5,0.4848,0.63,0.2985,10,145,"[98.0, 189.0]"
12,22,0,4,1,1,0.52,0.5,0.63,0.3284,8,116,"[98.0, 189.0]"
12,23,0,4,1,1,0.52,0.5,0.63,0.3284,10,104,"[98.0, 189.0]"
12,0,0,5,1,1,0.5,0.4848,0.72,0.3284,12,60,"[27.0, 98.0]"
12,1,0,5,1,1,0.5,0.4848,0.72,0.2239,3,28,"[27.0, 98.0]"
12,2,0,5,1,1,0.48,0.4697,0.77,0.1045,0,23,"[1.0, 27.0]"
12,3,0,5,1,1,0.46,0.4545,0.82,0.1343,2,3,"[1.0, 27.0]"
12,4,0,5,1,2,0.5,0.4848,0.59,0.19399999999999998,1,4,"[1.0, 27.0]"
12,5,0,5,1,1,0.48,0.4697,0.44,0.3881,0,26,"[1.0, 27.0]"
12,6,0,5,1,2,0.44,0.4394,0.33,0.2985,2,80,"[27.0, 98.0]"
12,7,0,5,1,2,0.38,0.3939,0.46,0.2985,5,226,"[189.0, 321.0]"
12,8,0,5,1,1,0.36,0.3333,0.46,0.4179,10,449,"[321.0, 977.0]"
12,9,0,5,1,1,0.36,0.3333,0.46,0.3881,8,235,"[189.0, 321.0]"
12,10,0,5,1,1,0.34,0.303,0.46,0.2985,10,122,"[98.0, 189.0]"
12,11,0,5,1,2,0.34,0.303,0.42,0.2985,9,135,"[98.0, 189.0]"
12,12,0,5,1,2,0.34,0.303,0.42,0.3582,10,163,"[98.0, 189.0]"
12,13,0,5,1,2,0.34,0.303,0.39,0.3582,12,125,"[98.0, 189.0]"
12,14,0,5,1,2,0.34,0.3182,0.42,0.2239,13,115,"[98.0, 189.0]"
12,15,0,5,1,2,0.32,0.303,0.45,0.2985,12,141,"[98.0, 189.0]"
12,16,0,5,1,2,0.32,0.303,0.45,0.2239,12,212,"[189.0, 321.0]"
12,17,0,5,1,2,0.32,0.303,0.45,0.2836,13,352,"[321.0, 977.0]"
12,18,0,5,1,2,0.32,0.303,0.45,0.2537,10,285,"[189.0, 321.0]"
12,19,0,5,1,2,0.32,0.303,0.45,0.2239,11,203,"[189.0, 321.0]"
12,20,0,5,1,2,0.32,0.3182,0.45,0.19399999999999998,6,146,"[98.0, 189.0]"
12,21,0,5,1,2,0.32,0.3182,0.45,0.1642,7,95,"[98.0, 189.0]"
12,22,0,5,1,2,0.3,0.303,0.49,0.1642,6,100,"[98.0, 189.0]"
12,23,0,5,1,2,0.3,0.303,0.49,0.1343,4,71,"[27.0, 98.0]"
12,0,0,6,0,1,0.3,0.2879,0.49,0.2836,3,59,"[27.0, 98.0]"
12,1,0,6,0,2,0.3,0.2879,0.52,0.2537,4,39,"[27.0, 98.0]"
12,2,0,6,0,2,0.28,0.2727,0.56,0.2239,11,47,"[27.0, 98.0]"
12,3,0,6,0,1,0.26,0.2576,0.6,0.19399999999999998,4,22,"[1.0, 27.0]"
12,4,0,6,0,1,0.24,0.2424,0.65,0.1642,0,9,"[1.0, 27.0]"
12,5,0,6,0,2,0.26,0.2576,0.6,0.19399999999999998,2,7,"[1.0, 27.0]"
12,6,0,6,0,2,0.26,0.2424,0.56,0.2836,0,17,"[1.0, 27.0]"
12,7,0,6,0,2,0.26,0.2576,0.56,0.2239,0,20,"[1.0, 27.0]"
12,8,0,6,0,2,0.26,0.2576,0.56,0.2239,4,55,"[27.0, 98.0]"
12,9,0,6,0,2,0.26,0.2424,0.56,0.2537,5,95,"[98.0, 189.0]"
12,10,0,6,0,2,0.26,0.2424,0.52,0.2836,10,171,"[98.0, 189.0]"
12,11,0,6,0,2,0.28,0.2576,0.45,0.3284,21,188,"[189.0, 321.0]"
12,12,0,6,0,2,0.28,0.2576,0.45,0.2836,28,216,"[189.0, 321.0]"
12,13,0,6,0,2,0.28,0.2727,0.48,0.2537,32,204,"[189.0, 321.0]"
12,14,0,6,0,1,0.28,0.2576,0.45,0.3582,30,207,"[189.0, 321.0]"
12,15,0,6,0,1,0.28,0.2576,0.45,0.2836,33,195,"[189.0, 321.0]"
12,16,0,6,0,1,0.28,0.2727,0.45,0.2239,30,192,"[189.0, 321.0]"
12,17,0,6,0,1,0.26,0.2576,0.48,0.2239,12,153,"[98.0, 189.0]"
12,18,0,6,0,1,0.26,0.2273,0.48,0.3881,7,150,"[98.0, 189.0]"
12,19,0,6,0,3,0.24,0.2121,0.65,0.3284,11,95,"[98.0, 189.0]"
12,20,0,6,0,1,0.22,0.2121,0.69,0.2537,7,99,"[98.0, 189.0]"
12,21,0,6,0,1,0.2,0.2121,0.75,0.1642,8,88,"[27.0, 98.0]"
12,22,0,6,0,1,0.2,0.2121,0.75,0.1642,7,73,"[27.0, 98.0]"
12,23,0,6,0,1,0.2,0.2273,0.75,0.0,6,63,"[27.0, 98.0]"
12,0,0,0,0,1,0.2,0.2121,0.75,0.1343,7,64,"[27.0, 98.0]"
12,1,0,0,0,1,0.2,0.2273,0.69,0.1045,3,43,"[27.0, 98.0]"
12,2,0,0,0,1,0.22,0.2424,0.55,0.1045,2,39,"[27.0, 98.0]"
12,3,0,0,0,1,0.22,0.2121,0.55,0.2239,2,16,"[1.0, 27.0]"
12,4,0,0,0,1,0.22,0.2121,0.55,0.2239,0,1,"[1.0, 27.0]"
12,5,0,0,0,1,0.2,0.2273,0.59,0.1045,1,4,"[1.0, 27.0]"
12,6,0,0,0,1,0.2,0.2121,0.59,0.1343,0,3,"[1.0, 27.0]"
12,7,0,0,0,1,0.2,0.2121,0.59,0.1642,1,11,"[1.0, 27.0]"
12,8,0,0,0,1,0.2,0.2576,0.69,0.0,1,31,"[27.0, 98.0]"
12,9,0,0,0,1,0.22,0.2273,0.64,0.1642,6,75,"[27.0, 98.0]"
12,10,0,0,0,1,0.24,0.2273,0.6,0.2537,7,122,"[98.0, 189.0]"
12,11,0,0,0,2,0.24,0.2273,0.6,0.2239,20,168,"[98.0, 189.0]"
12,12,0,0,0,1,0.26,0.2576,0.6,0.2239,26,202,"[189.0, 321.0]"
12,13,0,0,0,1,0.3,0.2727,0.49,0.2985,18,210,"[189.0, 321.0]"
12,14,0,0,0,1,0.3,0.2879,0.49,0.2836,19,200,"[189.0, 321.0]"
12,15,0,0,0,1,0.32,0.303,0.45,0.2836,23,184,"[189.0, 321.0]"
12,16,0,0,0,1,0.28,0.2727,0.48,0.2537,27,207,"[189.0, 321.0]"
12,17,0,0,0,1,0.28,0.2727,0.46,0.1642,10,126,"[98.0, 189.0]"
12,18,0,0,0,1,0.28,0.2727,0.45,0.19399999999999998,15,123,"[98.0, 189.0]"
12,19,0,0,0,1,0.26,0.2727,0.52,0.1343,5,130,"[98.0, 189.0]"
12,20,0,0,0,1,0.24,0.2576,0.6,0.1045,10,94,"[98.0, 189.0]"
12,21,0,0,0,1,0.22,0.2727,0.64,0.0,9,80,"[27.0, 98.0]"
12,22,0,0,0,1,0.22,0.2273,0.75,0.19399999999999998,2,47,"[27.0, 98.0]"
12,23,0,0,0,1,0.2,0.2273,0.75,0.1045,6,31,"[27.0, 98.0]"
12,0,0,1,1,1,0.2,0.2273,0.75,0.0896,3,14,"[1.0, 27.0]"
12,1,0,1,1,1,0.18,0.2121,0.8,0.0896,3,8,"[1.0, 27.0]"
12,2,0,1,1,1,0.18,0.2121,0.8,0.0896,0,3,"[1.0, 27.0]"
12,3,0,1,1,1,0.16,0.19699999999999998,0.86,0.0896,0,3,"[1.0, 27.0]"
12,4,0,1,1,1,0.16,0.1818,0.86,0.1343,0,4,"[1.0, 27.0]"
12,5,0,1,1,1,0.14,0.1667,0.93,0.1045,0,21,"[1.0, 27.0]"
12,6,0,1,1,1,0.16,0.1818,0.86,0.1045,0,68,"[27.0, 98.0]"
12,7,0,1,1,1,0.18,0.2121,0.74,0.1045,4,187,"[189.0, 321.0]"
12,8,0,1,1,1,0.2,0.19699999999999998,0.75,0.19399999999999998,8,389,"[321.0, 977.0]"
12,9,0,1,1,1,0.22,0.2121,0.69,0.2239,17,166,"[98.0, 189.0]"
12,10,0,1,1,1,0.24,0.2273,0.67,0.19399999999999998,12,96,"[98.0, 189.0]"
12,11,0,1,1,1,0.26,0.2424,0.65,0.2537,22,105,"[98.0, 189.0]"
12,12,0,1,1,1,0.3,0.2727,0.61,0.3284,13,128,"[98.0, 189.0]"
12,13,0,1,1,1,0.34,0.303,0.49,0.3284,15,127,"[98.0, 189.0]"
12,14,0,1,1,1,0.36,0.3485,0.46,0.2239,30,107,"[98.0, 189.0]"
12,15,0,1,1,1,0.38,0.3939,0.46,0.1642,24,135,"[98.0, 189.0]"
12,16,0,1,1,1,0.4,0.4091,0.4,0.2537,19,189,"[189.0, 321.0]"
12,17,0,1,1,1,0.38,0.3939,0.46,0.19399999999999998,16,362,"[321.0, 977.0]"
12,18,0,1,1,1,0.36,0.3485,0.5,0.19399999999999998,11,343,"[321.0, 977.0]"
12,19,0,1,1,2,0.36,0.3485,0.53,0.1642,17,234,"[189.0, 321.0]"
12,20,0,1,1,1,0.4,0.4091,0.4,0.1642,9,197,"[189.0, 321.0]"
12,21,0,1,1,2,0.36,0.3485,0.53,0.1343,15,112,"[98.0, 189.0]"
12,22,0,1,1,2,0.36,0.3485,0.57,0.1642,12,95,"[98.0, 189.0]"
12,23,0,1,1,1,0.36,0.3485,0.53,0.1642,10,50,"[27.0, 98.0]"
12,0,0,2,1,1,0.36,0.3636,0.57,0.1045,0,21,"[1.0, 27.0]"
12,1,0,2,1,1,0.36,0.3788,0.53,0.0,0,6,"[1.0, 27.0]"
12,2,0,2,1,2,0.34,0.3636,0.61,0.0,1,10,"[1.0, 27.0]"
12,3,0,2,1,2,0.34,0.3636,0.61,0.0,1,1,"[1.0, 27.0]"
12,4,0,2,1,2,0.36,0.3636,0.53,0.1045,0,4,"[1.0, 27.0]"
12,5,0,2,1,2,0.36,0.3788,0.57,0.0,0,15,"[1.0, 27.0]"
12,6,0,2,1,2,0.36,0.3788,0.57,0.0,1,71,"[27.0, 98.0]"
12,7,0,2,1,2,0.36,0.3788,0.62,0.0,7,261,"[189.0, 321.0]"
12,8,0,2,1,2,0.42,0.4242,0.54,0.0896,10,422,"[321.0, 977.0]"
12,9,0,2,1,2,0.36,0.3788,0.66,0.0,14,245,"[189.0, 321.0]"
12,10,0,2,1,2,0.42,0.4242,0.58,0.19399999999999998,20,109,"[98.0, 189.0]"
12,11,0,2,1,2,0.4,0.4091,0.62,0.1642,13,116,"[98.0, 189.0]"
12,12,0,2,1,2,0.44,0.4394,0.54,0.1343,16,159,"[98.0, 189.0]"
12,13,0,2,1,2,0.44,0.4394,0.54,0.1343,18,163,"[98.0, 189.0]"
12,14,0,2,1,2,0.44,0.4394,0.58,0.1045,11,127,"[98.0, 189.0]"
12,15,0,2,1,2,0.44,0.4394,0.54,0.0,15,139,"[98.0, 189.0]"
12,16,0,2,1,1,0.44,0.4394,0.54,0.0,20,218,"[189.0, 321.0]"
12,17,0,2,1,1,0.4,0.4091,0.62,0.1642,14,417,"[321.0, 977.0]"
12,18,0,2,1,1,0.38,0.3939,0.66,0.19399999999999998,26,385,"[321.0, 977.0]"
12,19,0,2,1,1,0.38,0.3939,0.66,0.0,6,218,"[189.0, 321.0]"
12,20,0,2,1,1,0.36,0.3788,0.66,0.0,3,144,"[98.0, 189.0]"
12,21,0,2,1,1,0.36,0.3636,0.66,0.0896,4,139,"[98.0, 189.0]"
12,22,0,2,1,2,0.36,0.3788,0.66,0.0,3,104,"[98.0, 189.0]"
12,23,0,2,1,2,0.38,0.3939,0.62,0.0,13,40,"[27.0, 98.0]"
12,0,0,3,1,2,0.34,0.3333,0.71,0.1343,7,18,"[1.0, 27.0]"
12,1,0,3,1,2,0.36,0.3636,0.66,0.1045,1,10,"[1.0, 27.0]"
12,2,0,3,1,2,0.36,0.3788,0.71,0.0,0,4,"[1.0, 27.0]"
12,3,0,3,1,2,0.36,0.3788,0.71,0.0,0,2,"[1.0, 27.0]"
12,4,0,3,1,2,0.36,0.3788,0.71,0.0,0,2,"[1.0, 27.0]"
12,5,0,3,1,2,0.38,0.3939,0.82,0.1045,0,28,"[27.0, 98.0]"
12,6,0,3,1,2,0.36,0.3788,0.87,0.0,1,75,"[27.0, 98.0]"
12,7,0,3,1,2,0.36,0.3636,0.87,0.1045,5,224,"[189.0, 321.0]"
12,8,0,3,1,3,0.36,0.3788,0.93,0.0,12,393,"[321.0, 977.0]"
12,9,0,3,1,2,0.4,0.4091,0.87,0.2239,14,220,"[189.0, 321.0]"
12,10,0,3,1,2,0.48,0.4697,0.82,0.4179,6,83,"[27.0, 98.0]"
12,11,0,3,1,2,0.48,0.4697,0.82,0.4179,3,53,"[27.0, 98.0]"
12,12,0,3,1,3,0.46,0.4545,0.88,0.3881,3,58,"[27.0, 98.0]"
12,13,0,3,1,3,0.44,0.4394,0.94,0.2985,3,55,"[27.0, 98.0]"
12,14,0,3,1,2,0.48,0.4697,0.88,0.3582,11,40,"[27.0, 98.0]"
12,15,0,3,1,2,0.48,0.4697,0.88,0.3881,4,57,"[27.0, 98.0]"
12,16,0,3,1,3,0.44,0.4394,1.0,0.3284,6,95,"[98.0, 189.0]"
12,17,0,3,1,3,0.44,0.4394,1.0,0.3284,3,226,"[189.0, 321.0]"
12,18,0,3,1,2,0.44,0.4394,1.0,0.2985,2,278,"[189.0, 321.0]"
12,19,0,3,1,2,0.5,0.4848,0.94,0.3284,9,200,"[189.0, 321.0]"
12,20,0,3,1,2,0.5,0.4848,0.94,0.3582,5,162,"[98.0, 189.0]"
12,21,0,3,1,1,0.5,0.4848,0.88,0.2836,9,114,"[98.0, 189.0]"
12,22,0,3,1,1,0.5,0.4848,0.88,0.2537,3,102,"[98.0, 189.0]"
12,23,0,3,1,1,0.5,0.4848,0.88,0.19399999999999998,0,54,"[27.0, 98.0]"
12,0,0,4,1,2,0.5,0.4848,0.82,0.1045,3,24,"[27.0, 98.0]"
12,1,0,4,1,1,0.44,0.4394,0.94,0.0896,0,15,"[1.0, 27.0]"
12,2,0,4,1,1,0.48,0.4697,0.82,0.1045,1,10,"[1.0, 27.0]"
12,3,0,4,1,1,0.44,0.4394,0.67,0.1642,0,6,"[1.0, 27.0]"
12,4,0,4,1,1,0.38,0.3939,0.82,0.1343,0,3,"[1.0, 27.0]"
12,5,0,4,1,1,0.38,0.3939,0.82,0.0,1,15,"[1.0, 27.0]"
12,6,0,4,1,1,0.36,0.3788,0.87,0.0,1,63,"[27.0, 98.0]"
12,7,0,4,1,1,0.34,0.3636,0.93,0.0,4,182,"[98.0, 189.0]"
12,8,0,4,1,2,0.36,0.3788,0.87,0.0,10,333,"[321.0, 977.0]"
12,9,0,4,1,2,0.38,0.3939,0.87,0.0896,10,218,"[189.0, 321.0]"
12,10,0,4,1,2,0.4,0.4091,0.82,0.0896,13,128,"[98.0, 189.0]"
12,11,0,4,1,2,0.44,0.4394,0.77,0.0,10,135,"[98.0, 189.0]"
12,12,0,4,1,2,0.48,0.4697,0.55,0.0,22,180,"[189.0, 321.0]"
12,13,0,4,1,2,0.46,0.4545,0.63,0.0,21,167,"[98.0, 189.0]"
12,14,0,4,1,2,0.46,0.4545,0.63,0.0,23,136,"[98.0, 189.0]"
12,15,0,4,1,2,0.48,0.4697,0.59,0.0,28,186,"[189.0, 321.0]"
12,16,0,4,1,2,0.46,0.4545,0.63,0.0,30,226,"[189.0, 321.0]"
12,17,0,4,1,2,0.44,0.4394,0.67,0.1642,24,332,"[321.0, 977.0]"
12,18,0,4,1,2,0.44,0.4394,0.62,0.0896,11,277,"[189.0, 321.0]"
12,19,0,4,1,2,0.44,0.4394,0.62,0.0,12,130,"[98.0, 189.0]"
12,20,0,4,1,3,0.42,0.4242,0.71,0.0,0,33,"[27.0, 98.0]"
12,21,0,4,1,3,0.42,0.4242,0.71,0.0,2,15,"[1.0, 27.0]"
12,22,0,4,1,3,0.36,0.3636,0.93,0.1045,0,17,"[1.0, 27.0]"
12,23,0,4,1,3,0.4,0.4091,0.87,0.0,1,10,"[1.0, 27.0]"
12,0,0,5,1,3,0.4,0.4091,0.87,0.19399999999999998,2,7,"[1.0, 27.0]"
12,1,0,5,1,3,0.4,0.4091,0.87,0.19399999999999998,1,11,"[1.0, 27.0]"
12,2,0,5,1,3,0.38,0.3939,0.94,0.1343,1,12,"[1.0, 27.0]"
12,3,0,5,1,3,0.38,0.3939,0.94,0.1343,0,4,"[1.0, 27.0]"
12,4,0,5,1,3,0.38,0.3939,0.94,0.2836,0,2,"[1.0, 27.0]"
12,5,0,5,1,1,0.36,0.3485,0.93,0.19399999999999998,0,8,"[1.0, 27.0]"
12,6,0,5,1,1,0.38,0.3939,0.82,0.2537,0,40,"[27.0, 98.0]"
12,7,0,5,1,1,0.38,0.3939,0.82,0.2239,4,88,"[27.0, 98.0]"
12,8,0,5,1,1,0.4,0.4091,0.76,0.2537,9,173,"[98.0, 189.0]"
12,9,0,5,1,1,0.4,0.4091,0.66,0.2985,4,152,"[98.0, 189.0]"
12,10,0,5,1,1,0.4,0.4091,0.62,0.3582,8,96,"[98.0, 189.0]"
12,11,0,5,1,1,0.4,0.4091,0.58,0.4478,26,148,"[98.0, 189.0]"
12,12,0,5,1,1,0.4,0.4091,0.54,0.5224,14,156,"[98.0, 189.0]"
12,13,0,5,1,1,0.4,0.4091,0.5,0.4627,17,177,"[189.0, 321.0]"
12,14,0,5,1,1,0.4,0.4091,0.54,0.4179,23,177,"[189.0, 321.0]"
12,15,0,5,1,1,0.38,0.3939,0.54,0.3582,12,191,"[189.0, 321.0]"
12,16,0,5,1,1,0.38,0.3939,0.5,0.2985,15,166,"[98.0, 189.0]"
12,17,0,5,1,1,0.36,0.3485,0.53,0.2239,11,129,"[98.0, 189.0]"
12,18,0,5,1,1,0.36,0.3333,0.5,0.2537,4,91,"[27.0, 98.0]"
12,19,0,5,1,1,0.34,0.3333,0.53,0.19399999999999998,1,75,"[27.0, 98.0]"
12,20,0,5,1,1,0.32,0.303,0.61,0.3284,3,47,"[27.0, 98.0]"
12,21,0,5,1,1,0.32,0.303,0.61,0.2239,0,32,"[27.0, 98.0]"
12,22,0,5,1,1,0.32,0.3182,0.66,0.19399999999999998,4,43,"[27.0, 98.0]"
12,23,0,5,1,1,0.32,0.3333,0.66,0.1343,4,21,"[1.0, 27.0]"
12,0,0,6,0,2,0.32,0.3182,0.7,0.1642,3,20,"[1.0, 27.0]"
12,1,0,6,0,2,0.32,0.3485,0.66,0.0,1,15,"[1.0, 27.0]"
12,2,0,6,0,2,0.32,0.3333,0.66,0.0896,4,22,"[1.0, 27.0]"
12,3,0,6,0,2,0.32,0.3333,0.7,0.0896,0,5,"[1.0, 27.0]"
12,4,0,6,0,2,0.32,0.3182,0.66,0.1642,0,3,"[1.0, 27.0]"
12,5,0,6,0,2,0.32,0.3182,0.66,0.1642,1,3,"[1.0, 27.0]"
12,6,0,6,0,2,0.3,0.303,0.75,0.1642,0,10,"[1.0, 27.0]"
12,7,0,6,0,1,0.3,0.2727,0.7,0.3582,0,10,"[1.0, 27.0]"
12,8,0,6,0,1,0.28,0.2727,0.7,0.19399999999999998,0,27,"[27.0, 98.0]"
12,9,0,6,0,1,0.3,0.2727,0.45,0.4179,3,53,"[27.0, 98.0]"
12,10,0,6,0,1,0.3,0.2576,0.42,0.4925,4,52,"[27.0, 98.0]"
12,11,0,6,0,1,0.32,0.2879,0.39,0.3582,9,62,"[27.0, 98.0]"
12,12,0,6,0,1,0.34,0.3182,0.39,0.2836,15,79,"[27.0, 98.0]"
12,13,0,6,0,1,0.34,0.303,0.39,0.2985,24,97,"[98.0, 189.0]"
12,14,0,6,0,1,0.34,0.303,0.39,0.2985,15,70,"[27.0, 98.0]"
12,15,0,6,0,1,0.32,0.303,0.39,0.2239,15,82,"[27.0, 98.0]"
12,16,0,6,0,1,0.32,0.3182,0.42,0.19399999999999998,25,74,"[98.0, 189.0]"
12,17,0,6,0,1,0.28,0.2879,0.45,0.1343,15,53,"[27.0, 98.0]"
12,18,0,6,0,1,0.3,0.3182,0.42,0.0896,2,33,"[27.0, 98.0]"
12,19,0,6,0,1,0.3,0.3182,0.52,0.0896,1,24,"[1.0, 27.0]"
12,20,0,6,0,1,0.26,0.2727,0.56,0.1343,5,19,"[1.0, 27.0]"
12,21,0,6,0,1,0.26,0.2576,0.56,0.1642,4,15,"[1.0, 27.0]"
12,22,0,6,0,1,0.24,0.2879,0.52,0.0,8,12,"[1.0, 27.0]"
12,23,0,6,0,1,0.24,0.2576,0.56,0.0,1,16,"[1.0, 27.0]"
12,0,0,0,0,1,0.24,0.2273,0.6,0.19399999999999998,2,4,"[1.0, 27.0]"
12,1,0,0,0,1,0.22,0.2273,0.69,0.1343,2,2,"[1.0, 27.0]"
12,2,0,0,0,1,0.22,0.2576,0.75,0.0896,0,2,"[1.0, 27.0]"
12,3,0,0,0,1,0.22,0.2727,0.72,0.0,1,3,"[1.0, 27.0]"
12,5,0,0,0,1,0.2,0.2273,0.75,0.1045,0,1,"[1.0, 27.0]"
12,6,0,0,0,1,0.2,0.2273,0.75,0.1045,0,1,"[1.0, 27.0]"
12,7,0,0,0,1,0.22,0.2424,0.8,0.1045,0,4,"[1.0, 27.0]"
12,8,0,0,0,1,0.2,0.2121,0.8,0.1642,1,4,"[1.0, 27.0]"
12,9,0,0,0,1,0.24,0.2424,0.87,0.1642,3,20,"[1.0, 27.0]"
12,10,0,0,0,1,0.26,0.2424,0.81,0.2537,31,12,"[27.0, 98.0]"
12,11,0,0,0,1,0.3,0.303,0.7,0.1642,43,42,"[27.0, 98.0]"
12,12,0,0,0,1,0.3,0.2727,0.75,0.2985,25,41,"[27.0, 98.0]"
12,13,0,0,0,1,0.32,0.303,0.7,0.2537,40,39,"[27.0, 98.0]"
